7205,29.52,1,1,0,907,-0.29,2.00,2.00,-250.14,3.87,-151.29
8211,29.47,1,1,0,907,-0.27,2.00,2.00,-250.14,-10.26,-165.15
9218,29.42,1,1,0,906,-0.17,2.00,2.00,-250.14,-77.30,-175.67
10223,29.38,1,1,0,905,0.24,2.00,1.05,-250.14,28.83,-119.62
11230,29.52,1,1,0,906,0.15,1.99,0.65,-250.14,-45.10,-95.88
12235,29.47,1,1,0,907,0.19,-0.45,-0.72,-250.14,-74.06,-12.25
13241,29.42,1,1,0,904,0.01,-2.00,-2.00,-250.14,-33.40,-83.96
14247,29.47,1,1,0,901,0.53,-2.00,-2.00,-23.24,53.78,-91.31
15253,29.42,1,1,1,899,0.57,-2.00,-2.00,250.13,13.15,59.96
16259,29.38,1,1,1,900,0.36,-0.14,-0.20,250.13,48.27,202.31
17265,29.42,1,1,1,900,0.15,2.00,2.00,-86.71,28.02,169.19
18271,29.38,1,1,0,905,-0.10,2.00,1.04,-250.14,-21.57,-159.44
19277,29.42,1,1,0,902,0.19,-2.00,-2.00,-228.84,-16.67,-63.27
20283,29.47,1,1,1,900,0.50,-2.00,-2.00,250.13,21.44,53.40
21288,29.42,1,1,1,902,-0.44,2.00,2.00,181.69,-3.04,227.73
22295,29.47,1,1,0,903,0.16,2.00,0.69,-250.14,18.99,-113.79
23301,29.33,1,1,0,901,0.26,-2.00,-2.00,-169.24,14.73,-87.77
24307,29.38,1,1,1,902,0.41,-1.32,-2.00,250.13,8.79,151.36
25313,29.42,1,1,0,903,-0.32,2.00,2.00,-250.14,-38.89,-64.78
26318,29.38,1,1,0,901,0.26,-2.00,-2.00,-120.02,-0.09,-71.44
27325,29.42,1,1,1,902,0.69,0.67,0.07,250.13,124.36,246.07
28331,29.38,1,1,0,899,0.10,1.88,0.65,-250.14,-27.92,-112.05
29336,29.38,1,1,1,899,0.67,-2.00,-2.00,250.13,37.37,5.95
30343,29.38,1,1,1,901,-0.74,2.00,2.00,-250.14,-41.15,16.57
31348,29.33,1,1,0,901,0.37,-2.00,-2.00,-37.07,7.96,-73.31
32354,29.38,1,1,1,901,-0.90,2.00,2.00,-167.85,-70.36,76.79
33360,29.47,1,1,0,902,0.13,-2.00,-2.00,-250.14,-26.93,-79.95
34366,29.42,1,1,1,901,0.45,2.00,2.00,250.13,57.30,60.58
35373,29.47,1,1,0,899,0.16,-2.00,-2.00,-173.13,-11.45,-75.89
36378,29.42,1,1,1,899,-1.05,2.00,2.00,-250.14,-43.83,-69.87
37384,29.47,1,1,0,898,0.66,-2.00,-2.00,62.00,54.67,-69.23
38390,29.42,1,1,0,895,-0.37,2.00,2.00,-250.14,-52.71,-107.32
