9,27.87,1,1,1,905,0.01,0.06,-0.19,-18.27,-10.05,-0.70
224464,27.82,1,1,1,905,0.23,-0.14,-2.00,28.21,17.72,-0.42
225470,27.92,1,1,0,905,-0.06,0.05,0.77,-30.07,-11.19,0.79
226477,27.87,1,1,1,905,0.22,-0.16,-2.00,35.81,11.62,-2.84
227482,27.92,1,1,0,905,-0.04,0.04,0.67,-31.78,-10.05,0.95
228488,27.87,1,1,1,905,0.16,-0.08,-1.96,36.95,24.47,-1.87
229494,27.92,1,1,1,905,0.11,0.04,-0.46,-20.61,-13.19,0.17
230500,27.97,1,1,1,904,0.09,0.16,-0.18,-3.92,-11.34,-1.01
231505,27.87,1,1,1,905,0.27,-0.07,-2.00,14.47,6.97,-0.76
232512,27.87,1,1,0,905,-0.03,0.11,2.00,-58.02,-30.99,7.60
233518,27.87,1,1,1,905,0.24,-0.36,-2.00,46.39,19.54,-3.18
234523,27.87,1,1,0,905,-0.05,0.02,0.92,-39.37,-18.02,0.77
235529,27.92,1,1,1,905,0.10,-0.06,-0.33,-5.41,-10.21,-0.11
236535,27.87,1,1,1,905,0.30,-0.14,-2.00,26.59,13.33,-0.08
237541,27.97,1,1,0,905,-0.14,0.00,1.81,-29.46,-9.73,0.03
238546,27.92,1,1,1,905,0.13,0.06,-0.69,1.18,-7.24,0.66
239553,27.92,1,1,0,905,0.30,-0.20,-2.00,31.60,13.98,-1.22
240559,27.97,1,1,0,905,-0.07,0.03,0.98,-39.95,-17.95,0.74
241564,27.92,1,1,1,905,-0.03,0.18,1.11,-21.67,-16.27,2.76
242571,27.97,1,1,0,905,0.27,-0.29,-2.00,43.79,7.37,-4.82
243576,27.92,1,1,1,905,0.25,-0.03,-2.00,5.11,1.66,-1.08
244582,27.87,1,1,0,905,-0.07,0.00,1.76,-35.45,-20.52,-0.34
245587,27.97,1,1,1,905,0.00,0.16,1.32,-29.95,-5.99,4.99
246594,27.78,1,1,1,905,0.24,-0.21,-2.00,39.49,14.63,-2.26
247600,27.92,1,0,0,905,0.25,-0.26,-2.00,42.52,13.69,-2.74
248605,27.97,1,1,1,905,0.21,-0.02,-2.00,-11.33,-5.57,0.27
249612,27.87,1,1,0,905,-0.08,-0.02,1.35,-48.82,-26.10,1.16
250617,27.87,1,1,0,905,-0.07,0.12,2.00,-54.94,-27.22,5.45
251623,27.97,1,1,1,905,0.00,0.24,0.83,-26.21,-24.44,1.90
252630,27.92,1,1,1,905,0.10,0.02,-1.41,70.92,36.08,-7.35
253635,27.87,1,1,1,905,0.11,-0.28,-2.00,56.29,20.33,-3.73
254641,27.92,1,1,0,905,0.26,-0.35,-2.00,49.55,16.56,-4.21
255647,27.87,1,1,1,905,0.32,-0.22,-2.00,33.76,12.59,-1.27
256653,27.92,1,1,1,905,0.31,-0.10,-2.00,21.40,10.59,-1.03
257658,27.87,1,1,1,905,0.24,-0.03,-2.00,14.66,7.94,-0.33
258665,27.87,1,1,1,905,0.23,-0.05,-2.00,-1.44,0.38,-1.15
259671,27.97,1,1,0,905,0.19,-0.06,-2.00,-6.12,-0.38,-0.49
260676,27.87,1,1,1,905,0.19,-0.06,-2.00,-8.96,-4.63,-0.37
261682,27.87,1,1,0,905,0.21,-0.05,-2.00,-2.56,0.95,-0.56
262688,27.82,1,1,0,905,0.26,-0.04,-2.00,10.63,6.13,-0.21
263694,27.82,1,1,1,905,0.29,-0.06,-2.00,25.31,8.32,-2.21
264699,27.87,1,1,1,904,0.31,-0.19,-2.00,38.44,15.74,-1.82
265705,27.82,1,1,0,905,0.33,-0.29,-2.00,64.23,10.91,-6.38
266712,27.87,1,1,0,905,0.14,-0.37,-2.00,44.85,19.98,-1.69
267717,27.97,1,0,1,905,0.08,-0.02,-1.14,67.04,29.77,-4.95
268723,27.92,1,1,1,905,0.06,0.22,1.14,-43.22,-26.84,4.61
269729,27.87,1,1,0,905,-0.04,0.16,2.00,-55.63,-22.30,5.82
270735,27.82,1,1,0,905,-0.05,-0.01,0.97,-43.70,-18.56,0.60
271740,27.87,1,1,1,905,0.21,-0.07,-2.00,-4.42,-0.77,-0.98
272747,27.78,1,1,0,905,0.31,-0.26,-2.00,38.31,10.44,-1.63
273753,27.82,1,0,1,904,0.09,-0.23,-2.00,52.01,14.96,-3.39
274758,27.87,1,1,1,905,-0.01,0.29,2.00,-45.05,-11.95,6.39
275765,27.82,1,1,0,905,-0.09,-0.03,1.35,-54.19,-25.44,1.35
276770,27.87,1,1,1,905,0.32,-0.04,-2.00,22.79,9.10,-2.05
277776,27.87,1,0,1,905,0.10,-0.24,-2.00,74.91,23.60,-4.89
278782,27.82,1,1,0,905,-0.01,0.30,2.00,-62.54,-18.12,8.24
279788,27.87,1,1,0,905,-0.02,-0.06,-0.27,-36.06,-9.79,0.74
280794,27.82,1,1,0,905,0.30,-0.26,-2.00,47.79,20.70,-1.62
281800,27.92,1,1,1,905,-0.02,0.02,0.89,-28.88,-5.79,3.79
282806,27.87,1,1,0,905,-0.02,-0.03,0.47,-46.17,-18.39,0.63
283811,27.78,1,1,0,905,0.28,-0.27,-2.00,66.59,16.95,-5.31
284818,27.87,1,1,1,905,0.01,0.28,1.97,-41.80,-10.59,5.16
285824,27.82,1,1,0,905,0.10,-0.08,-1.71,-13.88,-2.24,0.11
286829,27.92,1,1,1,904,0.15,-0.28,-2.00,56.95,14.84,-1.06
287835,27.78,1,1,0,905,-0.08,0.05,1.96,-48.49,-19.62,0.77
288841,27.82,1,1,0,904,0.29,-0.27,-2.00,56.92,7.89,-4.50
289847,27.82,1,1,0,905,-0.10,0.34,2.00,-75.97,-17.10,9.13
290852,27.87,1,1,0,905,0.36,-0.12,-2.00,31.15,16.00,-1.32
291859,27.82,1,1,1,905,-0.06,0.26,2.00,-57.19,-9.62,6.74
292865,27.78,1,1,0,905,0.34,-0.09,-2.00,33.29,13.11,-3.54
293870,27.78,1,1,1,904,-0.02,0.26,2.00,-82.53,-26.95,8.73
294877,27.78,1,1,0,905,0.31,-0.11,-2.00,40.37,15.16,-4.13
295882,27.73,1,1,0,905,-0.10,0.37,2.00,-71.27,-17.40,7.40
296888,27.78,1,1,0,904,0.26,-0.34,-2.00,60.91,11.52,-3.66
297894,27.78,1,1,0,904,-0.08,0.04,1.85,-54.94,-17.53,2.32
298900,27.73,1,1,1,904,0.19,-0.20,-2.00,69.67,12.44,-0.03
299906,27.68,1,1,0,904,0.13,-0.15,-2.00,-6.79,3.92,-1.06
300912,27.78,1,1,1,904,0.01,0.23,2.00,-90.13,-29.94,9.54
301918,27.73,1,1,0,904,0.32,-0.33,-2.00,55.33,7.41,-3.31
302923,27.78,1,1,0,904,-0.04,-0.06,-0.19,-47.46,-17.56,0.77
303930,27.73,1,1,1,904,-0.07,0.13,1.60,-31.27,-15.27,2.98
304935,27.68,1,1,0,904,0.29,-0.27,-2.00,78.11,1.79,-4.32
305941,27.73,1,1,0,904,-0.00,-0.09,-1.10,-33.10,-4.56,0.70
306947,27.82,1,1,0,904,-0.04,0.37,2.00,-78.74,-19.09,6.76
307953,27.78,1,0,0,904,0.09,-0.22,-1.93,59.34,24.73,-0.50
308959,27.73,1,1,0,904,0.34,-0.16,-2.00,46.91,13.60,-5.89
309964,27.68,1,1,0,904,-0.01,-0.07,-0.14,-58.78,-20.59,2.11
310971,27.73,1,1,0,904,-0.06,0.34,2.00,-98.45,-26.28,8.26
311976,27.68,1,1,1,904,0.12,-0.22,0.01,38.08,-0.85,-3.55
312982,27.78,1,1,0,904,0.27,-0.22,-2.00,105.04,15.17,-8.45
313989,27.68,1,1,0,904,0.30,-0.23,-2.00,32.34,13.03,-3.04
314994,27.68,1,1,0,904,0.06,-0.12,-1.47,-47.07,-10.67,2.58
316000,27.73,1,1,0,904,-0.05,0.11,1.73,-64.86,-20.91,2.57
317006,27.68,1,1,0,904,-0.11,0.37,2.00,-101.62,-21.89,8.97
318012,27.68,1,1,1,903,-0.05,0.13,2.00,-53.38,-10.55,5.60
319017,27.73,1,1,1,903,-0.12,-0.10,-0.04,26.96,11.77,-2.03
320024,27.78,1,1,1,903,0.23,-0.20,-1.58,109.89,39.34,-6.40
321030,27.73,1,0,0,903,0.17,-0.24,-2.00,77.84,17.76,-2.56
322036,27.68,1,1,0,903,0.40,-0.28,-2.00,86.42,10.33,-2.80
323042,27.73,1,1,0,904,0.28,-0.35,-2.00,66.66,10.34,-1.89
324047,27.68,1,1,0,903,0.28,-0.29,-2.00,66.15,18.73,-2.89
325054,27.68,1,1,0,903,0.32,-0.33,-2.00,95.05,25.37,-4.56
