806,29.33,1,1,0,902,0.42,-0.11,-2.00,18.03,5.15,-0.22
117812,29.28,1,1,1,902,-0.02,0.01,0.53,-12.27,-14.23,0.85
118817,29.19,1,1,0,902,0.42,-0.12,-2.00,16.92,13.81,0.36
119824,29.24,1,1,1,902,-0.03,0.01,0.45,-11.92,-15.14,0.27
120829,29.33,1,0,0,902,0.36,-0.09,-2.00,11.28,-6.04,-0.85
121835,29.33,1,1,1,902,0.05,0.01,0.00,-2.43,-13.28,-1.74
122842,29.33,1,1,1,902,0.26,-0.03,-1.53,9.50,-29.08,0.15
123847,29.28,1,1,1,902,0.21,-0.02,-1.29,-0.88,2.34,0.21
124853,29.38,1,1,1,902,0.06,-0.01,-0.08,-11.57,-3.77,3.04
125857,39.22,1,1,0,902,0.06,-0.01,-0.08,-11.57,-3.77,3.04
126863,29.33,1,1,1,902,-0.05,0.01,0.56,-12.21,-11.24,0.04
127868,29.28,1,0,1,902,0.22,-0.07,-1.81,-3.03,28.40,-1.54
128874,29.19,1,1,1,902,0.28,-0.04,-1.68,-0.71,3.82,-0.64
129881,29.19,1,1,1,902,-0.04,0.03,0.55,-17.86,3.33,2.45
130886,29.28,1,0,1,902,0.37,-0.10,-2.00,7.85,-15.69,2.07
131892,29.28,1,1,1,902,0.26,-0.04,-1.58,-1.67,4.49,-0.44
132897,29.28,1,1,1,902,-0.04,0.02,0.65,-12.50,-12.04,1.39
133904,29.38,1,0,1,902,0.24,-0.06,-1.51,3.95,-14.83,-0.30
134909,29.33,1,1,1,902,0.41,-0.09,-0.00,-0.01,-0.01,-0.01
135915,29.38,1,1,1,902,0.04,0.02,-0.03,-1.75,-12.86,-2.10
136922,29.24,1,1,1,902,0.00,0.02,0.32,-15.40,-1.63,2.92
137927,29.33,1,0,1,902,0.27,-0.08,-1.92,12.66,6.48,-0.05
138933,29.33,1,1,1,902,0.40,-0.10,-2.00,8.12,6.91,0.34
139938,29.38,1,1,1,902,0.13,-0.01,-0.69,-8.27,4.98,-0.09
140945,29.24,1,1,1,902,-0.05,0.02,0.67,-13.76,-10.33,0.17
141950,29.33,1,1,1,901,0.08,-0.00,-0.17,-12.32,5.44,2.15
142956,29.28,1,1,1,902,0.31,-0.11,-1.74,5.92,16.69,-3.92
143963,29.28,1,1,1,902,0.43,-0.12,-2.00,18.60,5.70,-1.80
144968,29.28,1,1,1,902,0.37,-0.07,-2.00,5.21,3.80,-0.02
145974,29.28,1,1,1,902,0.15,-0.00,-0.86,-5.37,3.23,-0.31
146979,29.28,1,1,1,902,-0.01,0.01,0.22,-16.78,-5.05,0.72
147986,29.38,1,1,1,902,-0.09,0.02,0.71,-14.07,-5.21,-0.15
148992,29.19,1,1,1,902,-0.04,0.02,0.54,-17.80,-4.90,3.08
149997,29.28,1,1,1,902,0.05,0.01,-0.01,-13.08,-0.30,2.38
151003,29.28,1,0,1,902,0.11,-0.01,-0.53,-1.98,-3.43,2.05
152009,29.28,1,0,1,902,0.17,-0.02,-1.07,-0.45,-2.04,0.31
153015,29.28,1,1,1,902,0.25,-0.04,-1.33,0.96,-5.19,0.30
154020,29.28,1,0,1,902,0.30,-0.05,-1.56,-0.56,-10.69,1.51
155026,29.28,1,0,1,902,0.28,-0.07,-1.56,-1.54,-4.85,1.34
156033,29.19,1,0,1,902,0.24,-0.05,-1.57,-5.28,4.82,0.95
157038,29.28,1,0,1,902,0.22,-0.03,-1.24,-0.43,0.67,-0.63
158044,29.28,1,0,1,902,0.16,-0.01,-0.94,1.13,-9.27,0.95
159049,29.19,1,0,1,902,0.08,-0.00,-0.35,-5.24,0.96,1.59
160056,29.28,1,1,1,902,0.02,0.02,0.17,-14.60,-0.88,2.50
161061,29.28,1,1,1,902,-0.07,0.03,0.68,-20.56,-2.17,2.52
162067,29.28,1,1,1,902,-0.07,0.02,0.70,-14.33,-14.49,0.76
163073,29.28,1,1,1,902,0.05,0.02,-0.03,-5.37,-18.76,-1.91
164079,29.24,1,1,1,902,0.22,-0.02,-1.32,-4.11,7.08,0.18
165085,29.24,1,1,1,902,0.44,-0.10,-2.00,7.67,1.50,-0.85
166090,29.28,1,0,1,902,0.43,-0.13,-2.00,23.40,9.82,-0.37
167096,29.33,1,0,0,902,0.24,-0.05,-1.24,-8.53,12.76,-0.60
168102,29.24,1,1,1,902,-0.05,0.02,0.42,-21.04,-2.60,2.38
169108,29.24,1,1,0,902,-0.05,0.03,0.48,-13.23,-11.41,-1.36
170114,29.38,1,1,1,902,0.27,-0.05,-1.74,-4.13,12.02,-0.11
171120,29.28,1,1,1,902,0.46,-0.12,-2.00,22.39,-0.16,-0.19
172126,29.28,1,1,0,902,0.18,-0.02,-0.86,1.18,-7.22,1.14
173131,29.28,1,1,1,902,-0.08,0.02,0.81,-22.05,2.11,1.05
174137,29.38,1,1,0,902,0.23,-0.03,-1.32,-4.11,4.69,-0.45
175143,29.28,1,1,1,902,0.45,-0.14,-2.00,19.73,2.05,-0.03
176149,29.28,1,1,1,902,0.05,0.02,-0.03,-16.32,7.00,0.93
177155,36.53,1,1,1,902,0.01,0.01,0.16,-18.51,-2.84,0.23
178160,36.53,1,1,1,902,0.45,-0.12,-2.00,19.08,-4.94,0.24
179166,36.53,1,0,0,902,0.13,0.01,-0.49,-1.34,-19.25,2.50
180172,29.28,1,1,0,902,0.01,0.00,0.20,-20.71,2.13,-0.47
181176,36.86,1,1,1,902,0.01,0.00,0.20,-20.71,2.13,-0.47
182181,29.24,1,1,1,902,0.03,0.02,0.19,-13.89,-1.52,1.51
183188,29.28,1,1,0,902,0.19,-0.01,-1.06,-9.44,9.87,-0.01
184194,29.33,1,0,1,902,0.36,-0.11,-1.90,18.73,-11.09,0.02
185199,29.28,1,1,1,902,-0.06,0.01,0.64,-18.00,-14.98,0.38
186204,33.82,1,1,1,902,-0.06,0.01,0.64,-18.00,-14.98,0.38
187209,29.28,1,1,1,902,-0.03,0.03,0.71,-26.39,2.47,3.32
188215,36.53,1,1,0,902,0.43,-0.09,-2.00,10.18,8.82,-0.76
189221,29.38,1,1,1,902,-0.01,0.02,0.33,-18.34,-4.96,3.45
190227,29.38,1,1,1,902,0.39,-0.08,-2.00,3.04,1.37,1.21
191233,29.28,1,1,1,902,0.01,0.04,0.32,-15.49,-11.99,3.46
192239,29.33,1,1,0,902,0.42,-0.09,-2.00,9.98,14.35,-1.66
193245,29.24,1,1,1,902,-0.08,0.03,0.78,-25.98,13.44,2.98
194248,32.49,1,1,1,902,-0.08,0.03,0.78,-25.98,13.44,2.98
195255,29.33,1,1,1,902,-0.09,0.02,0.84,-18.07,-4.05,0.28
196258,32.28,1,1,1,902,-0.09,0.02,0.84,-18.07,-4.05,0.28
197264,29.33,1,1,1,902,0.12,0.02,-0.34,-4.69,-18.92,-1.94
198270,29.24,1,0,0,902,0.13,0.02,-0.31,-7.29,-15.28,2.96
199276,29.24,1,1,1,902,0.46,-0.10,-2.00,13.61,10.12,-0.97
200282,29.28,1,1,1,902,-0.06,0.02,0.74,-18.12,-11.92,-0.15
201288,29.28,1,0,0,902,0.22,-0.06,-1.40,16.97,-20.69,-1.68
202294,36.53,1,1,1,902,0.40,-0.08,-2.00,1.30,10.47,0.79
203299,29.28,1,1,1,902,-0.07,0.02,0.77,-18.13,-9.68,0.02
204305,29.28,1,1,0,902,0.14,-0.01,-0.71,-10.25,10.98,-0.66
205312,29.33,1,1,1,902,0.48,-0.13,-2.00,29.85,-0.85,-1.24
206317,29.24,1,1,0,902,0.15,0.01,-0.58,-0.53,-26.62,-1.25
207323,29.09,1,1,1,902,-0.11,0.03,0.85,-27.73,1.91,1.95
208327,31.18,1,0,1,902,-0.11,0.03,0.85,-27.73,1.91,1.95
209333,29.33,1,1,1,902,0.48,-0.13,-2.00,13.94,-3.82,0.86
210338,29.28,1,1,0,902,0.20,-0.01,-0.95,0.92,-19.82,-0.64
211345,29.28,1,1,1,902,-0.09,0.02,0.89,-22.64,2.15,0.21
212350,29.19,1,1,1,902,-0.02,0.05,0.24,-22.19,3.99,1.91
213356,29.19,1,0,1,902,0.23,-0.04,-1.70,36.57,-32.85,-0.24
214363,29.38,1,1,1,902,0.45,-0.16,-2.00,26.67,5.59,-0.40
215368,29.33,1,1,0,902,0.42,-0.08,-2.00,0.36,22.15,0.56
216374,29.28,1,1,0,902,0.24,-0.02,-1.39,-12.17,10.82,-0.98
217379,29.28,1,1,1,902,0.06,0.00,-0.10,-14.37,-9.14,-0.95
218386,29.28,1,1,0,902,-0.09,0.02,0.83,-22.83,-1.98,-0.66
219392,29.28,1,1,0,902,-0.12,0.04,1.01,-16.38,-3.92,0.90
220397,29.28,1,1,0,902,-0.09,0.05,0.81,-30.17,-0.03,3.56
221404,29.19,1,1,1,902,-0.05,0.05,0.48,-21.40,-1.72,2.80
222409,29.28,1,1,1,902,0.06,0.04,0.14,-23.95,0.04,3.62
223415,29.33,1,1,0,902,0.05,0.04,0.02,-18.47,-9.79,2.76
224420,29.24,1,1,0,902,0.07,0.03,-0.11,-16.60,-12.81,2.98
225427,29.33,1,1,1,902,0.02,0.05,0.11,-20.52,-9.31,2.08
226433,29.24,1,1,1,902,-0.06,0.07,0.40,-23.18,-2.08,2.02
227438,29.28,1,1,1,902,-0.09,0.05,0.74,-33.64,5.61,2.67
228444,29.28,1,1,0,902,-0.11,0.06,1.02,-29.01,10.50,1.08
229450,29.28,1,1,0,902,-0.13,0.04,1.01,-21.98,6.70,0.03
230456,29.38,1,1,0,902,-0.04,0.02,0.39,-14.56,-14.14,-0.88
231461,29.24,1,1,0,902,0.16,-0.01,-0.74,-13.63,-0.69,-3.36
232468,29.24,1,1,1,902,0.40,-0.06,-2.00,-1.61,6.21,-1.24
233474,29.33,1,1,1,902,0.50,-0.12,-2.00,18.80,10.07,0.44
234479,29.28,1,1,1,902,0.27,-0.14,-2.00,36.56,8.66,-2.95
235486,29.28,1,0,1,902,0.15,0.00,-0.49,-7.32,-4.02,-0.15
236491,29.28,1,1,0,902,-0.12,0.06,1.03,-28.66,3.37,1.99
237497,29.28,1,1,0,902,0.02,-0.01,0.11,-18.15,-4.06,-2.04
238502,29.19,1,1,1,902,0.44,-0.07,-2.00,10.01,-6.57,-0.85
239509,29.28,1,0,1,902,0.44,-0.17,-2.00,38.75,-6.09,-0.02
240515,29.33,1,1,1,902,0.07,0.05,0.15,-20.92,-20.66,4.89
241520,29.24,1,1,0,902,-0.08,0.02,0.68,-26.16,3.24,-1.40
242527,29.24,1,1,1,902,0.44,-0.07,-2.00,3.03,4.86,-1.34
243532,29.33,1,1,1,902,0.38,-0.09,-2.00,45.16,3.69,1.84
244538,29.33,1,1,0,902,-0.13,0.07,1.05,-37.60,3.08,2.55
245543,29.28,1,1,1,902,0.30,-0.04,-1.46,0.26,-19.04,-1.02
246550,29.19,1,0,1,902,0.39,-0.17,-2.00,38.07,-0.86,-0.79
247556,29.28,1,1,0,902,-0.14,0.07,1.07,-37.65,2.52,2.80
248561,29.28,1,1,1,902,0.33,-0.05,-1.99,-7.75,6.18,-0.87
249566,29.28,1,1,1,902,-0.15,-0.05,-1.99,-7.75,6.18,-0.87
250571,29.28,1,1,0,902,-0.15,0.01,0.94,-31.25,9.74,0.60
251577,29.19,1,1,1,902,0.47,-0.16,-2.00,14.83,31.26,-0.01
252583,29.24,1,1,0,902,-0.06,0.09,0.90,-40.21,-7.40,3.71
253589,29.24,1,1,1,902,0.39,-0.06,-2.00,-8.14,17.27,-2.50
254595,29.33,1,1,1,902,0.08,0.02,-0.16,-13.08,13.85,-0.76
255601,29.19,1,1,1,902,0.28,-0.03,-1.48,-0.36,-10.37,-2.94
256607,49.97,1,0,0,902,0.09,-0.06,-0.61,-1.95,-15.39,3.77
257612,29.38,1,1,1,902,0.24,-0.03,-1.41,-12.32,9.50,-5.03
258616,48.04,1,1,1,902,0.24,-0.03,-1.41,-12.32,9.50,-5.03
259622,29.28,1,1,1,902,0.34,-0.04,-1.80,5.12,-21.85,-0.28
260628,29.28,1,1,0,902,0.04,0.07,0.41,-24.24,-19.06,4.42
261634,29.33,1,1,1,902,0.52,-0.09,-2.00,12.19,-0.75,1.11
262640,29.24,1,1,0,902,-0.13,0.09,1.20,-21.47,-2.53,2.61
263644,30.21,1,1,1,902,-0.13,0.09,1.20,-21.47,-2.53,2.61
264649,29.28,1,1,0,902,0.05,-0.04,-0.28,-16.63,-8.50,-0.93
265656,29.33,1,1,0,902,0.05,0.03,0.12,-23.99,9.62,-1.24
266661,29.24,1,1,1,902,0.53,-0.12,-2.00,28.11,2.82,1.06
267667,29.24,1,1,0,902,-0.06,0.00,0.41,-32.05,10.97,-2.00
268672,33.67,1,1,1,902,-0.06,0.00,0.41,-32.05,10.97,-2.00
269677,29.28,1,1,1,902,0.54,-0.14,-2.00,35.09,-9.22,1.41
270683,29.28,1,1,0,902,0.06,-0.05,-0.33,-15.08,-9.27,-0.31
271689,29.28,1,1,0,902,-0.09,0.11,1.00,-46.77,-9.87,4.80
272693,32.35,1,1,1,902,-0.09,0.11,1.00,-46.77,-9.87,4.80
273699,29.28,1,1,1,902,0.48,-0.09,-2.00,3.82,4.14,-1.49
274705,29.28,1,1,1,902,0.01,-0.02,0.08,-16.07,-15.98,-0.61
275710,29.28,1,1,0,902,-0.07,0.13,1.17,-48.85,2.22,5.66
276715,33.20,1,1,1,902,-0.07,0.13,1.17,-48.85,2.22,5.66
277719,33.20,1,1,1,902,-0.07,0.13,1.17,-48.85,2.22,5.66
278724,29.38,1,1,1,902,0.43,-0.09,-2.00,-0.27,7.98,-1.89
279731,29.28,1,1,0,902,0.11,-0.07,-0.70,-23.62,-1.90,-2.03
280736,29.38,1,1,0,902,-0.15,0.05,0.92,-26.53,2.23,-1.16
281742,29.28,1,1,0,902,-0.14,0.13,1.31,-44.49,11.32,1.82
282748,29.33,1,1,0,902,-0.01,0.10,0.84,-31.69,-18.43,4.53
283752,36.20,1,1,0,902,-0.01,0.10,0.84,-31.69,-18.43,4.53
284756,36.53,1,1,0,902,0.00,0.10,0.84,-31.69,-18.43,4.53
285760,36.53,1,1,1,902,0.00,0.10,0.84,-31.69,-18.43,4.53
286765,36.53,1,0,1,902,0.00,0.10,0.84,-31.69,-18.43,4.53
287768,36.53,1,1,1,902,0.00,0.10,0.84,-31.69,-18.43,4.53
288773,29.42,1,0,1,902,-0.15,0.10,0.84,-31.69,-18.43,4.53
