661960,29.75,1,0,1,837,0.19,-0.03,-1.07,-0.50,-1.44,0.19
662967,29.75,1,0,1,838,0.20,-0.02,-1.08,-0.47,-1.06,0.13
663972,29.80,1,0,1,837,0.21,-0.03,-1.13,-0.62,-1.17,0.03
664978,29.89,1,0,1,838,0.20,-0.02,-1.08,-0.32,-1.48,0.27
665984,29.71,1,0,1,838,0.19,-0.02,-1.03,-0.45,-0.92,0.19
666989,29.71,1,0,1,838,0.22,-0.02,-1.12,-0.72,-1.14,0.14
667996,29.85,1,0,1,838,0.21,-0.02,-1.10,-0.70,-1.26,0.18
669001,29.75,1,0,1,838,0.22,-0.01,-1.14,-0.46,-1.34,0.05
670007,29.80,1,0,1,838,0.19,-0.03,-1.07,-0.47,-1.10,0.22
671012,29.80,1,0,1,838,0.17,-0.03,-0.99,-0.53,-1.35,0.17
672019,29.80,1,0,1,838,0.20,-0.02,-1.13,-0.63,-1.04,0.05
673025,29.89,1,0,1,838,0.19,-0.02,-0.98,-0.25,-1.43,0.15
674030,29.85,1,0,1,838,0.19,-0.01,-1.07,-0.56,-1.44,0.17
675036,29.75,1,0,1,838,0.19,-0.03,-1.09,-0.25,-1.31,0.02
676042,29.75,1,0,1,838,0.19,-0.02,-1.01,-0.76,-1.36,-0.01
677048,29.85,1,0,1,838,0.20,-0.02,-1.06,-0.48,-0.92,0.24
678053,29.80,1,0,1,838,0.21,-0.01,-1.12,-0.19,-1.56,0.33
679059,29.80,1,0,1,838,0.20,-0.02,-1.05,-0.95,-0.68,0.20
680065,29.85,1,0,1,838,0.22,-0.02,-1.20,-0.80,-1.23,-0.02
681071,29.75,1,0,1,838,0.21,-0.02,-1.05,-0.50,-1.21,0.27
682077,29.85,1,0,1,838,0.18,-0.03,-1.08,-0.23,-1.49,0.15
683082,29.80,1,0,1,835,0.16,0.05,-0.45,-3.17,-0.51,-0.21
684088,29.80,1,0,1,835,0.13,-0.02,-0.69,-2.95,-2.73,0.44
685094,29.80,1,1,1,835,0.03,0.08,0.33,-7.85,-4.95,0.69
686100,29.89,1,0,1,835,0.19,-0.05,-1.12,-0.98,-0.18,0.17
687106,29.66,1,0,1,834,0.28,-0.01,-1.55,2.21,-0.11,-0.23
688111,29.75,1,0,0,835,0.21,-0.02,-1.13,-0.63,0.58,0.18
689118,29.75,1,0,1,835,0.11,-0.09,-0.74,-2.27,-0.13,0.26
