311955,29.89,1,0,1,899,0.19,-0.01,-1.08,-0.40,-1.67,-0.08
312961,29.80,1,0,1,899,0.19,-0.01,-1.04,-0.38,-1.43,0.15
313966,29.75,1,0,1,899,0.18,-0.01,-1.06,-0.40,-1.46,0.25
314973,29.75,1,0,1,899,0.18,-0.00,-1.02,-0.27,-1.65,0.15
315978,29.85,1,0,1,899,0.18,-0.00,-1.04,-0.46,-1.63,0.18
316984,29.80,1,0,1,899,0.19,-0.01,-1.06,-0.38,-1.69,0.21
317989,29.80,1,0,1,899,0.18,-0.00,-1.06,-0.47,-1.62,0.26
318995,29.80,1,0,1,899,0.18,-0.00,-1.03,-0.24,-1.51,0.27
320002,29.75,1,0,1,899,0.18,-0.00,-1.04,-0.44,-1.65,0.16
321007,29.75,1,0,1,899,0.18,-0.00,-1.06,-0.30,-1.53,-0.03
322013,29.71,1,0,1,899,0.18,-0.01,-1.04,-0.43,-1.63,0.08
323018,29.80,1,0,1,899,0.18,-0.00,-1.05,-0.42,-1.79,0.14
324025,29.71,1,0,1,899,0.18,-0.00,-1.02,-0.36,-1.44,0.31
325030,29.75,1,0,1,899,0.18,-0.00,-1.08,-0.32,-1.49,0.26
326036,29.75,1,0,1,899,0.19,-0.01,-1.05,-0.42,-1.53,0.16
327042,29.80,1,0,1,899,0.20,-0.01,-1.10,-0.34,-1.55,0.36
328047,29.71,1,0,1,899,0.19,-0.01,-1.05,-0.35,-1.56,0.20
329054,29.89,1,0,1,899,0.18,-0.00,-1.06,-0.30,-1.66,0.12
330059,29.85,1,0,1,899,0.18,-0.01,-1.03,-0.40,-1.70,0.18
331065,29.85,1,0,1,899,0.19,-0.00,-1.09,-0.42,-1.60,0.10
332070,29.80,1,0,1,899,0.19,-0.01,-1.12,-0.32,-1.43,0.15
333077,29.80,1,0,1,899,0.19,-0.00,-1.06,-0.33,-1.51,0.11
334083,29.80,1,0,1,899,0.19,-0.00,-1.06,-0.27,-1.59,0.08
335088,29.75,1,0,1,899,0.19,-0.01,-1.10,-0.39,-1.44,0.20
336094,29.66,1,0,1,899,0.19,-0.00,-1.05,-0.31,-1.51,0.02
337100,29.75,1,0,1,899,0.19,-0.01,-1.08,-0.21,-1.51,0.10
338106,29.71,1,0,1,899,0.19,-0.00,-1.09,-0.42,-1.53,0.11
339111,29.80,1,0,1,899,0.19,-0.00,-1.08,-0.27,-1.61,0.17
340117,29.80,1,0,1,899,0.18,-0.01,-1.04,-0.37,-1.60,0.21
341123,29.66,1,0,1,899,0.20,-0.01,-1.08,-0.36,-1.52,0.19
342129,29.85,1,0,1,899,0.19,-0.01,-1.07,-0.42,-1.54,0.05
343135,29.85,1,0,1,899,0.20,-0.00,-1.08,-0.37,-1.44,0.08
344140,29.80,1,0,1,899,0.18,-0.01,-1.04,-0.23,-1.66,0.21
345146,29.80,1,0,1,899,0.18,-0.01,-1.05,-0.28,-1.35,0.18
346152,29.71,1,0,1,899,0.19,-0.01,-1.07,-0.38,-1.34,0.24
347158,29.75,1,0,1,899,0.18,-0.00,-1.04,-0.47,-1.44,0.08
348164,29.75,1,0,1,898,0.18,-0.00,-1.04,-0.37,-1.44,0.03
349169,29.85,1,0,1,899,0.18,-0.01,-1.00,-0.48,-1.53,0.02
350175,29.80,1,0,1,898,0.19,-0.00,-1.06,-0.48,-1.63,-0.05
351181,29.80,1,0,1,899,0.18,-0.01,-1.06,-0.39,-1.56,0.15
352187,29.75,1,0,1,899,0.19,-0.01,-1.05,-0.24,-1.40,0.15
353192,29.85,1,0,1,899,0.18,-0.01,-1.04,-0.37,-1.59,0.14
354198,29.75,1,0,1,899,0.19,-0.00,-1.03,-0.25,-1.47,0.05
355205,29.71,1,0,1,899,0.19,-0.01,-1.09,-0.40,-1.60,0.09
356210,29.89,1,0,1,899,0.18,-0.01,-1.01,-0.38,-1.39,0.08
357216,29.80,1,0,1,899,0.19,-0.00,-1.06,-0.35,-1.58,0.08
358221,29.75,1,0,1,899,0.19,-0.00,-1.04,-0.28,-1.49,0.21
359228,29.75,1,0,1,899,0.17,-0.01,-1.02,-0.60,-1.50,0.08
360233,29.80,1,0,1,899,0.19,-0.01,-1.07,-0.29,-1.75,0.15
361239,29.71,1,0,1,899,0.18,0.00,-1.05,-0.34,-1.44,0.21
362245,29.89,1,0,1,899,0.19,-0.00,-1.04,-0.38,-1.60,0.16
